Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2009-02-23,Canberra,13.7,30.6,0.0,5.0,9.0,NW,57.0,N,NW,6.0,20.0,73.0,34.0,1015.3,1011.2,1.0,7.0,19.4,25.8,No,Yes
2012-03-08,Mildura,11.7,27.1,0.0,8.0,11.6,S,28.0,SSE,SSW,13.0,13.0,75.0,34.0,1019.2,1015.5,0.0,1.0,15.5,25.8,No,No
2009-02-13,Dartmoor,,,,5.4,12.7,,,,,,,,,,,,,,,,
2013-08-15,Darwin,20.4,31.0,0.0,5.8,10.9,WNW,31.0,NNE,NNW,6.0,19.0,69.0,55.0,1015.2,1010.8,1.0,1.0,26.5,30.2,No,No
2009-12-27,GoldCoast,22.8,28.8,4.6,,,NE,41.0,NE,NE,24.0,20.0,90.0,76.0,1016.4,1014.2,,,25.2,26.9,Yes,Yes
2011-10-19,Cobar,13.4,29.4,0.0,8.2,,NE,35.0,NE,N,17.0,13.0,32.0,15.0,1028.0,1023.9,0.0,0.0,20.6,28.1,No,No
2009-09-25,Ballarat,7.4,10.4,4.8,,,,,NNE,NW,28.0,33.0,84.0,86.0,1002.5,999.4,7.0,8.0,9.6,8.8,Yes,Yes
2015-04-07,NorfolkIsland,22.0,25.8,3.6,5.0,5.4,NNE,48.0,NNE,NNE,30.0,26.0,84.0,75.0,1019.9,1019.0,7.0,7.0,23.2,24.5,Yes,No
2017-05-27,Canberra,0.7,16.0,0.0,,,NW,30.0,,NW,0.0,15.0,98.0,59.0,1022.6,1017.9,7.0,,8.4,15.2,No,No
2010-05-01,Watsonia,5.8,19.8,0.6,0.4,10.3,N,48.0,ENE,NNW,7.0,20.0,100.0,52.0,1024.7,1021.7,1.0,1.0,9.7,19.4,No,No
2010-11-26,GoldCoast,18.5,27.9,0.0,,,E,35.0,E,E,19.0,19.0,53.0,57.0,1019.2,1017.0,,,25.6,26.1,No,No
2015-03-28,Launceston,4.7,19.3,2.0,,,NNW,30.0,,NNW,0.0,15.0,95.0,56.0,,,,,8.7,18.4,Yes,No
2017-04-30,Walpole,13.4,18.3,1.0,,,SSW,39.0,SW,SSW,20.0,15.0,100.0,63.0,1020.9,1022.3,,,16.8,16.3,No,No
2015-04-26,Richmond,11.1,20.5,7.6,,,SW,43.0,N,SSW,6.0,24.0,85.0,53.0,1008.9,1010.7,8.0,,13.6,19.8,Yes,No
2010-11-04,WaggaWagga,4.5,19.0,0.0,4.8,8.1,ENE,30.0,NE,SSE,7.0,7.0,73.0,44.0,1021.0,1018.6,1.0,7.0,12.3,17.2,No,No
2015-11-04,Katherine,25.5,36.0,20.0,16.0,,W,41.0,WNW,S,20.0,19.0,66.0,,1012.2,1008.5,7.0,,31.0,,Yes,Yes
2016-08-27,PearceRAAF,11.0,17.2,25.2,,5.5,NW,70.0,N,W,20.0,31.0,96.0,87.0,1003.8,1004.0,8.0,8.0,13.4,13.5,Yes,Yes
2012-02-04,AliceSprings,15.6,41.9,0.0,10.0,12.9,SW,57.0,NNE,SW,13.0,9.0,10.0,6.0,1002.5,997.7,1.0,0.0,30.9,39.5,No,No
2016-08-06,Sydney,9.2,15.5,1.8,2.6,2.2,SSE,31.0,W,SE,17.0,7.0,78.0,71.0,1029.0,1026.8,7.0,7.0,10.8,14.7,Yes,No
2017-05-03,CoffsHarbour,14.8,21.7,0.0,,,SSW,44.0,SW,S,24.0,28.0,72.0,76.0,1024.0,1024.0,8.0,8.0,20.3,19.4,No,Yes
2013-09-18,MountGinini,2.7,7.4,24.8,,,W,91.0,WSW,W,28.0,24.0,97.0,99.0,,,,,3.3,4.5,Yes,Yes
2009-12-07,NorahHead,20.6,27.4,0.0,,,S,65.0,NNE,ENE,9.0,20.0,77.0,78.0,1011.9,1007.7,,,25.4,24.7,No,No
2013-05-01,Moree,13.8,28.5,0.0,4.0,10.7,NNE,30.0,NE,SSE,15.0,4.0,62.0,28.0,1021.9,1016.6,1.0,1.0,21.1,28.5,No,No
2011-06-25,Dartmoor,6.4,15.8,2.4,0.6,8.2,N,46.0,N,N,17.0,24.0,89.0,65.0,1026.1,1022.2,,,9.6,15.3,Yes,No
2012-06-30,BadgerysCreek,2.3,18.7,0.0,,,WSW,22.0,,WNW,0.0,9.0,100.0,47.0,1014.0,1011.4,,,8.0,17.2,No,No
2009-12-07,Launceston,11.9,21.4,0.0,,,NW,35.0,NW,NW,19.0,22.0,76.0,59.0,1009.1,1008.4,,,16.3,18.8,No,No
2013-10-19,Katherine,23.5,39.8,0.0,20.0,,ENE,43.0,WNW,SE,7.0,24.0,57.0,29.0,1013.1,1007.5,1.0,3.0,31.1,39.0,No,No
2013-06-28,Woomera,6.3,18.9,0.0,2.4,9.8,SSW,28.0,WSW,SSW,9.0,17.0,66.0,41.0,1025.3,1023.8,2.0,,11.4,18.2,No,No
2012-09-08,NorfolkIsland,15.6,20.4,0.0,2.6,4.0,N,56.0,NNW,NW,24.0,28.0,63.0,72.0,1014.8,1011.9,1.0,7.0,19.0,18.8,No,Yes
2017-03-20,Nuriootpa,21.2,33.5,0.0,7.8,8.3,SE,52.0,ESE,ENE,11.0,9.0,100.0,33.0,1012.0,1009.5,1.0,,25.9,31.8,No,No
2014-12-08,Brisbane,24.4,30.4,0.0,7.4,3.3,NE,30.0,NNE,NNE,6.0,6.0,73.0,79.0,1012.2,1010.4,7.0,8.0,28.4,27.7,No,Yes
2014-03-03,MountGinini,7.0,16.9,0.0,,,ENE,30.0,E,ENE,17.0,11.0,98.0,60.0,,,,,8.4,16.0,No,No
2015-12-14,Watsonia,10.1,27.7,0.0,8.6,11.7,SW,33.0,WSW,SW,4.0,19.0,64.0,43.0,1014.8,1013.5,7.0,6.0,18.4,26.5,No,No
2013-06-07,Walpole,9.9,18.6,0.8,,,,37.0,,,7.0,15.0,,,1023.1,1019.5,,,14.0,16.8,No,No
2012-04-17,PerthAirport,10.5,26.1,0.0,3.0,9.8,WSW,37.0,N,W,9.0,22.0,66.0,49.0,1015.7,1013.0,4.0,4.0,19.2,24.6,No,No
2016-09-08,Uluru,15.1,31.1,0.0,,,WSW,48.0,,W,0.0,28.0,63.0,24.0,1015.8,1012.8,8.0,,21.0,30.3,No,No
2009-12-18,MountGambier,6.4,20.4,4.8,3.2,7.0,WNW,56.0,NW,W,17.0,35.0,61.0,52.0,1019.6,1018.5,5.0,7.0,15.8,19.0,Yes,No
2016-12-29,MountGinini,12.8,17.9,0.8,,,NW,56.0,WNW,W,17.0,19.0,78.0,95.0,,,,,14.0,15.5,No,Yes
2016-07-01,Albury,5.2,11.4,11.4,,,NW,26.0,WSW,W,9.0,7.0,96.0,76.0,1019.0,1021.4,8.0,8.0,7.3,11.1,Yes,No
2009-05-23,Adelaide,17.4,21.5,0.0,,3.4,NNE,48.0,NNE,NNE,22.0,17.0,53.0,47.0,1012.5,1009.9,,,18.2,20.9,No,Yes
2015-04-09,Adelaide,8.9,18.4,0.0,1.6,,SSE,28.0,NNW,SSE,6.0,11.0,66.0,50.0,1028.3,1025.4,,,15.0,18.2,No,No
2011-05-20,Witchcliffe,14.2,14.6,39.0,,,S,56.0,S,S,19.0,26.0,99.0,71.0,,,,,14.6,13.8,Yes,Yes
2014-10-30,Tuggeranong,6.2,26.8,0.0,,,NW,37.0,W,NW,4.0,22.0,66.0,26.0,1015.8,1012.0,,,13.1,25.9,No,No
2010-08-04,Sale,1.0,14.4,0.0,2.4,5.4,NW,37.0,NW,WNW,11.0,17.0,90.0,48.0,1016.1,1013.0,7.0,8.0,7.8,14.1,No,No
2010-03-16,NorahHead,18.1,26.7,0.0,,,W,17.0,SW,S,4.0,6.0,77.0,68.0,1023.6,1022.9,,,20.9,23.9,No,No
2014-05-19,Katherine,22.6,32.7,0.0,8.0,,E,41.0,E,ESE,24.0,13.0,67.0,35.0,1014.8,1011.7,4.0,7.0,27.1,32.0,No,No
2015-11-03,Adelaide,15.8,28.2,0.0,,,W,31.0,E,ENE,11.0,15.0,54.0,33.0,1013.1,1009.3,,,18.5,26.8,No,Yes
2011-06-07,Canberra,-3.8,9.0,0.0,1.0,4.0,WNW,54.0,N,NW,17.0,20.0,90.0,53.0,1017.5,1014.3,3.0,6.0,3.0,7.0,No,No
2017-02-11,Canberra,19.3,41.6,0.0,,,WNW,50.0,ENE,WSW,4.0,28.0,50.0,20.0,1009.0,1005.0,,,27.5,39.3,No,Yes
2009-07-07,Darwin,18.4,30.8,0.0,6.0,10.8,SE,37.0,ESE,E,26.0,11.0,32.0,23.0,1014.1,1010.6,1.0,1.0,22.3,29.7,No,No
2011-02-10,PerthAirport,20.7,35.3,0.0,9.8,12.7,ESE,54.0,E,E,24.0,24.0,56.0,29.0,1012.8,1009.9,1.0,0.0,25.2,34.1,No,No
2010-10-09,Brisbane,16.9,19.3,23.4,1.2,0.0,SSE,33.0,SSE,SSE,6.0,13.0,86.0,86.0,1021.6,1019.8,8.0,8.0,18.8,17.6,Yes,Yes
2011-10-19,Witchcliffe,4.5,18.1,1.8,,,SSW,28.0,S,SSW,11.0,15.0,57.0,48.0,1024.9,1024.2,,,15.4,17.0,Yes,No
2013-09-08,Adelaide,13.9,25.0,0.0,,4.7,NE,35.0,NE,NE,19.0,17.0,42.0,36.0,1022.6,1017.1,,,19.3,24.8,No,No
2010-11-02,Bendigo,7.6,19.2,0.0,3.8,,WNW,37.0,S,SW,11.0,19.0,90.0,51.0,1019.0,1017.2,8.0,5.0,10.9,18.0,No,No
2012-08-31,Launceston,-0.5,14.4,0.2,,,S,43.0,NW,SSW,6.0,7.0,82.0,45.0,1014.4,1015.4,,,4.5,13.5,No,No
2016-09-21,Cobar,13.0,16.0,6.2,2.6,,NW,43.0,WNW,W,19.0,24.0,96.0,84.0,1010.5,1010.0,8.0,8.0,14.8,14.9,Yes,Yes
2013-07-23,GoldCoast,13.0,19.6,2.8,,,WSW,33.0,WNW,WSW,13.0,17.0,59.0,32.0,1022.4,1018.5,,,15.2,19.1,Yes,No
2014-04-02,Richmond,14.7,28.5,0.2,3.0,,ESE,19.0,,NE,0.0,4.0,100.0,55.0,1017.9,1014.1,,,17.1,26.5,No,No
2014-12-15,Adelaide,14.8,29.0,0.0,24.8,,WSW,31.0,SSE,SW,4.0,17.0,48.0,38.0,1007.7,1003.9,,,20.0,27.4,No,No
2016-11-25,WaggaWagga,7.9,23.7,0.0,8.0,,W,48.0,WSW,WSW,22.0,28.0,51.0,23.0,1015.9,1014.4,,,14.7,22.2,No,No
2015-06-25,Cobar,10.2,13.2,5.0,2.4,,SSW,35.0,SW,SSW,15.0,17.0,92.0,70.0,1026.7,1027.2,7.0,7.0,10.2,12.5,Yes,No
2008-10-27,Canberra,9.0,30.7,0.0,7.6,12.1,NNW,76.0,SSE,NW,7.0,50.0,38.0,15.0,1016.1,1010.8,1.0,3.0,20.4,30.0,No,No
2017-03-12,Darwin,24.3,32.8,3.6,3.8,5.5,NW,28.0,SW,WNW,13.0,15.0,81.0,62.0,1009.7,1006.2,7.0,8.0,28.1,32.6,Yes,No
2011-01-04,Wollongong,16.5,20.7,7.4,,,S,39.0,S,S,30.0,26.0,75.0,80.0,1014.8,1012.3,8.0,8.0,19.2,19.5,Yes,No
2016-01-09,Sydney,18.5,25.5,0.0,7.0,8.6,ENE,31.0,N,E,2.0,22.0,71.0,52.0,1021.9,1018.8,5.0,6.0,21.2,24.5,No,No
2011-05-07,Walpole,11.2,19.8,0.6,,,NE,31.0,ENE,ENE,13.0,11.0,71.0,53.0,1024.4,1020.7,,,14.6,19.6,No,No
2011-03-10,Tuggeranong,17.0,19.5,4.4,,,N,22.0,,N,0.0,13.0,95.0,83.0,1013.9,1013.1,,,17.1,18.3,Yes,Yes
2016-10-03,Albany,10.8,17.2,3.0,12.4,,,,SSW,,13.0,,99.0,,1013.0,1014.1,6.0,,15.1,,Yes,Yes
2013-09-02,Portland,6.7,18.7,0.0,2.2,7.2,E,20.0,,ENE,0.0,13.0,99.0,75.0,1030.4,1029.4,4.0,,12.9,17.8,No,No
2011-06-04,Sale,5.5,15.1,0.4,0.2,6.1,W,52.0,ENE,W,7.0,31.0,81.0,50.0,1013.0,1013.3,6.0,2.0,11.2,14.6,No,No
2012-08-08,Albury,-0.5,16.3,0.0,,,W,35.0,,NNE,0.0,15.0,87.0,54.0,1022.9,1016.5,1.0,,6.1,15.9,No,Yes
2009-05-31,Perth,12.2,24.2,0.0,2.4,4.9,NE,22.0,,SSE,0.0,11.0,64.0,44.0,1017.7,1015.2,7.0,6.0,17.8,23.2,No,No
2009-09-13,NorahHead,14.0,30.1,0.0,,,NNE,41.0,N,NNW,30.0,28.0,49.0,28.0,1020.2,1016.0,,,22.6,27.6,No,No
2013-08-18,AliceSprings,5.8,26.2,0.0,7.4,11.0,SE,30.0,E,ESE,11.0,11.0,20.0,13.0,1021.0,1016.8,2.0,1.0,15.3,25.1,No,No
2013-07-15,Nuriootpa,10.8,14.6,2.8,0.8,3.8,WSW,31.0,SW,SW,19.0,17.0,99.0,82.0,1021.8,1021.1,8.0,7.0,11.6,14.3,Yes,No
2014-03-03,Dartmoor,8.9,28.2,0.0,6.0,11.2,E,35.0,SE,NNE,6.0,11.0,87.0,33.0,1025.0,1021.9,,,13.5,25.6,No,No
2013-04-18,Brisbane,18.4,29.9,7.0,7.0,9.0,W,24.0,W,W,4.0,7.0,77.0,52.0,1014.9,1010.7,1.0,5.0,22.9,29.3,Yes,No
2012-07-30,Williamtown,5.7,15.8,0.0,12.2,,SSW,54.0,WSW,SSW,24.0,37.0,50.0,34.0,1023.8,1021.8,1.0,2.0,11.7,14.4,No,Yes
2013-06-19,Brisbane,8.6,20.1,0.0,3.0,9.1,SW,24.0,WSW,SSW,11.0,4.0,53.0,35.0,1018.0,1016.2,1.0,4.0,13.9,19.0,No,No
2009-11-01,CoffsHarbour,14.9,24.1,0.0,5.6,11.7,ENE,33.0,S,NE,9.0,20.0,66.0,58.0,1025.0,1022.0,3.0,2.0,21.3,23.3,No,No
2012-02-22,GoldCoast,22.4,28.5,3.8,,,S,44.0,SSE,SE,28.0,35.0,64.0,68.0,1014.2,1012.1,,,26.3,26.6,Yes,Yes
2011-07-22,Williamtown,11.1,16.1,,,,SE,57.0,WSW,S,17.0,26.0,94.0,88.0,1016.6,1016.2,8.0,8.0,12.3,12.9,,
2011-03-01,MelbourneAirport,12.0,18.9,1.2,1.2,8.9,SW,54.0,WSW,S,17.0,31.0,74.0,48.0,1009.5,1014.0,6.0,6.0,14.3,16.1,Yes,No
2011-11-12,Cobar,16.4,32.2,0.0,23.3,,SW,28.0,ESE,SW,13.0,19.0,26.0,13.0,1018.0,1013.9,7.0,7.0,24.4,30.9,No,No
2010-08-13,Albany,10.8,15.9,7.2,3.2,4.8,,,SW,W,30.0,28.0,68.0,71.0,1007.3,1008.0,7.0,7.0,13.8,15.0,Yes,Yes
2012-04-23,CoffsHarbour,17.1,28.4,0.0,1.8,8.0,SSW,43.0,NNW,NE,6.0,26.0,71.0,77.0,1014.3,1011.3,4.0,7.0,24.5,25.3,No,Yes
2016-07-11,NorahHead,13.4,20.7,0.0,,,N,48.0,N,NNE,22.0,22.0,81.0,71.0,1015.7,1012.3,,,15.1,19.2,No,No
2015-02-05,PerthAirport,17.2,31.5,0.0,8.0,12.2,SW,43.0,SSW,WSW,11.0,26.0,66.0,43.0,1015.9,1014.4,2.0,1.0,24.6,29.9,No,No
2011-01-19,BadgerysCreek,18.3,28.2,0.0,,,SSW,48.0,SE,ENE,6.0,11.0,84.0,58.0,1010.3,1009.0,,,20.6,27.3,No,No
2013-09-14,Sydney,14.1,22.9,2.2,3.4,8.4,ENE,54.0,W,S,17.0,24.0,75.0,59.0,1011.2,1009.1,5.0,3.0,17.0,20.2,Yes,No
2012-01-15,Dartmoor,14.0,24.9,0.0,7.2,11.2,SE,41.0,SE,SE,26.0,20.0,66.0,46.0,1021.4,1017.8,,,15.8,22.9,No,No
2015-03-28,Dartmoor,10.5,18.6,2.8,1.8,4.1,NNW,26.0,N,WNW,7.0,9.0,100.0,82.0,1026.2,1023.5,,,11.5,16.6,Yes,No
2015-08-27,Cobar,6.7,17.0,0.0,1.0,,WSW,39.0,W,WSW,7.0,22.0,84.0,46.0,1022.7,1020.3,3.0,6.0,12.2,15.6,No,Yes
2012-01-14,SalmonGums,15.8,31.2,0.0,,,ENE,43.0,ENE,ENE,26.0,17.0,53.0,30.0,,,,,22.1,30.1,No,No
2012-11-03,Brisbane,19.4,26.5,0.0,11.0,7.4,ENE,30.0,E,E,11.0,13.0,57.0,51.0,1017.7,1016.3,7.0,7.0,22.6,23.8,No,No
2016-08-07,AliceSprings,0.9,25.5,0.0,,,NNW,26.0,,W,0.0,4.0,37.0,16.0,1022.1,1018.4,,,11.9,24.4,No,No
2012-06-15,PerthAirport,7.4,18.5,8.2,2.6,6.8,S,39.0,NNE,SW,9.0,9.0,89.0,65.0,1019.7,1019.5,5.0,2.0,11.0,18.5,Yes,Yes
2012-03-06,Townsville,24.9,32.1,0.0,4.0,9.4,N,33.0,W,NE,9.0,15.0,81.0,65.0,1009.5,1005.6,5.0,1.0,28.3,31.4,No,No
2013-04-04,Dartmoor,11.0,20.2,0.0,3.2,8.1,SSE,35.0,ESE,SE,9.0,19.0,86.0,51.0,1029.7,1028.0,,,12.6,19.3,No,No
2013-07-27,Richmond,-0.2,18.8,0.0,,,NE,22.0,,NE,0.0,15.0,87.0,45.0,1031.6,1027.9,,,7.2,18.1,No,No
2013-08-16,AliceSprings,15.6,32.1,0.0,8.2,6.9,WNW,65.0,NNW,WNW,28.0,43.0,17.0,11.0,1012.5,1008.7,7.0,3.0,23.3,31.5,No,No
2017-05-17,Bendigo,9.9,,,,,,,E,E,11.0,13.0,,62.0,1020.2,1018.2,,,12.6,15.9,,
2016-11-10,SalmonGums,13.2,23.0,0.0,,,S,33.0,SW,S,17.0,9.0,65.0,43.0,,,,,17.0,21.1,No,No
2017-04-22,Woomera,17.3,22.2,0.6,4.2,,S,26.0,S,S,15.0,17.0,83.0,76.0,1021.7,1018.8,8.0,8.0,18.0,21.3,No,No
2017-05-10,Brisbane,16.2,19.5,0.6,5.0,0.0,W,19.0,S,SW,2.0,6.0,75.0,82.0,1020.6,1018.2,8.0,8.0,17.7,17.5,No,Yes
2017-06-01,NorfolkIsland,14.4,20.3,0.4,,,SW,52.0,NNE,SW,17.0,26.0,88.0,76.0,1016.6,1013.2,8.0,8.0,17.3,19.1,No,Yes
2016-03-01,Perth,15.7,25.3,0.0,7.4,11.2,SSW,37.0,SE,SSW,9.0,20.0,63.0,48.0,1020.3,1017.7,2.0,0.0,20.7,23.6,No,No
2010-06-18,MelbourneAirport,5.1,13.6,3.4,2.6,7.3,N,57.0,N,N,26.0,33.0,81.0,76.0,1016.1,1013.8,1.0,7.0,7.2,10.9,Yes,No
2017-02-11,BadgerysCreek,21.5,46.4,0.0,,,S,39.0,N,ENE,9.0,7.0,90.0,30.0,1007.9,1002.0,,,25.5,43.3,No,No
2010-01-08,Bendigo,15.1,35.6,0.0,8.0,,NNE,31.0,ENE,NNW,13.0,13.0,49.0,14.0,1017.1,1014.0,1.0,7.0,22.7,33.8,No,No
2015-01-12,Nuriootpa,15.6,25.5,0.0,5.0,0.0,ESE,31.0,ENE,ENE,17.0,17.0,83.0,84.0,1008.3,1005.3,7.0,8.0,21.3,23.7,No,Yes
2011-07-24,SydneyAirport,6.7,14.7,1.0,2.8,4.7,W,28.0,WNW,WSW,15.0,15.0,70.0,51.0,1019.9,1017.8,6.0,8.0,9.9,13.7,No,No
2016-03-16,SalmonGums,21.2,30.5,0.0,,,SSW,50.0,NW,SSW,17.0,35.0,48.0,55.0,,,,,25.5,24.6,No,No
2009-12-30,Hobart,13.2,25.5,0.0,7.4,12.0,N,35.0,N,ESE,17.0,20.0,65.0,56.0,1024.0,1019.3,1.0,1.0,18.0,23.5,No,No
2016-05-23,Adelaide,10.8,19.0,7.2,,,W,35.0,W,NW,13.0,11.0,63.0,59.0,1023.2,1022.7,,,15.9,18.1,Yes,No
2010-06-04,CoffsHarbour,13.9,20.7,33.4,0.6,5.8,SW,52.0,WSW,SSW,20.0,28.0,79.0,79.0,1011.8,1008.9,3.0,7.0,16.9,17.9,Yes,Yes
2013-10-04,MountGambier,3.5,18.8,0.0,3.0,8.1,N,41.0,N,NNW,19.0,20.0,75.0,53.0,1021.1,1015.9,6.0,6.0,11.9,17.6,No,No
2012-10-11,Richmond,10.8,18.8,4.0,4.4,,WNW,44.0,,E,0.0,9.0,96.0,69.0,1006.2,1003.6,,,13.1,17.6,Yes,Yes
2009-11-08,NorfolkIsland,15.2,19.4,0.0,4.0,4.7,SE,43.0,SE,SE,28.0,24.0,59.0,61.0,1027.4,1025.1,8.0,7.0,16.3,17.7,No,No
2013-03-03,Hobart,14.2,21.9,0.0,5.6,10.6,E,35.0,NE,ESE,4.0,24.0,74.0,65.0,1026.3,1023.4,,,16.8,20.4,No,No
2016-04-13,PerthAirport,19.9,25.4,1.8,0.8,5.5,WSW,31.0,WSW,SW,9.0,20.0,87.0,64.0,1020.3,1018.5,7.0,4.0,21.3,25.1,Yes,No
2010-07-01,Witchcliffe,2.1,16.1,0.0,,,N,35.0,N,N,15.0,17.0,76.0,77.0,1030.2,1025.7,,,10.7,14.3,No,Yes
2009-03-09,Bendigo,11.0,30.5,0.0,5.8,,SSE,31.0,SE,SE,15.0,9.0,53.0,25.0,1019.5,1016.5,1.0,0.0,15.3,28.6,No,No
2015-04-25,SalmonGums,4.1,17.9,0.0,,,SSE,24.0,ENE,SE,4.0,11.0,79.0,50.0,,,,,13.2,16.7,No,No
2015-03-28,GoldCoast,22.0,28.7,0.0,,,,,SSE,ESE,22.0,20.0,72.0,53.0,1021.1,1019.1,,,25.8,27.0,No,No
2014-08-27,WaggaWagga,1.3,18.4,0.0,1.6,10.4,ESE,26.0,ENE,E,9.0,7.0,77.0,42.0,1027.8,1025.6,0.0,2.0,10.5,17.5,No,No
2016-05-24,Katherine,,,0.0,,,E,28.0,SE,SSE,11.0,11.0,,,1014.7,1010.4,,,,,No,No
2016-09-01,Albany,10.6,13.2,3.4,3.6,,,,SW,,9.0,,63.0,,1024.8,1023.6,7.0,,12.6,,Yes,No
2015-03-14,Newcastle,15.7,25.2,2.6,,,,,,S,0.0,9.0,73.0,51.0,,,1.0,3.0,20.2,24.5,Yes,No
2011-05-21,Ballarat,7.2,17.0,0.0,,,N,46.0,NNE,NNE,28.0,35.0,63.0,54.0,1020.9,1017.3,3.0,,11.4,16.3,No,Yes
2011-09-28,Portland,8.3,13.9,0.0,5.8,0.8,WNW,35.0,W,N,20.0,17.0,92.0,97.0,1001.9,997.4,8.0,8.0,12.6,12.9,No,Yes
2011-10-20,Ballarat,15.3,22.6,0.0,,,N,48.0,NNE,N,28.0,24.0,44.0,52.0,1022.3,1020.1,3.0,7.0,18.4,19.6,No,Yes
2012-06-02,Dartmoor,1.5,13.0,0.2,1.0,4.2,S,33.0,,SSW,0.0,13.0,100.0,79.0,1025.5,1023.8,,,3.3,12.5,No,Yes
2008-01-16,Canberra,17.9,33.2,0.0,10.4,8.4,N,59.0,N,NNE,15.0,20.0,58.0,62.0,1008.5,1006.1,6.0,7.0,24.5,23.5,No,Yes
2016-02-28,MelbourneAirport,15.7,23.9,0.0,5.6,9.1,SSE,41.0,SW,SSE,20.0,24.0,58.0,41.0,1021.2,1020.1,7.0,2.0,17.6,22.7,No,No
2010-05-17,Adelaide,7.0,20.4,0.0,6.4,9.5,NW,17.0,,WNW,0.0,11.0,62.0,36.0,1020.8,1018.5,,,13.1,19.9,No,No
2014-01-05,Mildura,10.7,29.6,0.0,12.8,12.2,WSW,61.0,NNW,W,7.0,28.0,46.0,22.0,1011.0,1007.7,0.0,3.0,19.2,28.3,No,No
2010-06-17,MountGambier,6.1,13.2,14.4,1.6,6.2,W,72.0,W,W,31.0,31.0,85.0,64.0,1005.0,1009.5,7.0,2.0,9.1,12.5,Yes,Yes
2013-08-19,AliceSprings,7.0,26.3,0.0,5.4,10.9,ESE,37.0,NNE,SSE,2.0,24.0,25.0,7.0,1020.7,1017.1,3.0,4.0,16.4,25.0,No,No
2017-03-11,Hobart,14.9,20.9,0.8,5.8,3.7,SSW,37.0,ESE,SSW,7.0,26.0,88.0,71.0,1014.2,1011.7,7.0,3.0,15.4,18.3,No,Yes
2009-03-29,Ballarat,5.6,27.1,0.0,,,SE,44.0,ESE,S,6.0,20.0,58.0,17.0,1022.2,1020.8,0.0,,13.7,26.6,No,No
2015-03-23,Adelaide,19.7,22.5,0.0,21.4,,WNW,48.0,SW,WSW,20.0,24.0,71.0,50.0,1014.1,1015.9,,,20.1,21.8,No,No
2009-06-22,Hobart,4.8,11.4,0.0,0.4,0.5,NNW,31.0,NNW,NNW,11.0,11.0,97.0,76.0,1021.4,1018.6,7.0,4.0,6.4,10.7,No,No
2012-04-27,WaggaWagga,2.3,19.5,0.0,0.6,6.4,E,17.0,E,SE,11.0,4.0,95.0,50.0,1022.7,1020.9,8.0,2.0,6.5,18.8,No,No
2011-01-24,Canberra,15.8,30.6,0.0,8.9,8.3,NW,48.0,NNW,WNW,11.0,19.0,66.0,44.0,1003.8,1001.7,7.0,6.0,21.7,27.2,No,No
2011-01-16,Melbourne,18.3,26.2,0.0,7.0,9.3,SSE,35.0,W,S,6.0,19.0,79.0,68.0,1009.6,1007.2,,,20.0,23.6,No,No
2010-01-27,Penrith,23.0,30.5,0.0,,,SE,33.0,SE,E,13.0,19.0,73.0,60.0,,,,,25.4,27.2,No,Yes
2013-08-06,PerthAirport,14.9,21.8,15.8,2.0,3.4,NNW,46.0,NNW,NW,6.0,33.0,96.0,69.0,1016.0,1014.0,8.0,7.0,16.6,21.1,Yes,Yes
2017-01-10,Penrith,22.1,38.5,2.0,,,SE,26.0,S,N,7.0,9.0,87.0,38.0,,,,,23.2,35.6,Yes,No
2009-10-20,Mildura,9.8,33.6,0.0,7.0,12.2,NW,39.0,N,W,17.0,19.0,16.0,4.0,1020.5,1016.6,0.0,1.0,22.1,32.6,No,No
2012-01-01,PearceRAAF,18.2,28.8,0.0,,2.7,SSW,39.0,SE,SSW,11.0,19.0,60.0,52.0,1010.3,1009.0,,,23.3,25.8,No,No
2010-01-02,Cobar,21.0,33.4,3.0,2.2,9.5,SSW,44.0,WNW,S,7.0,19.0,81.0,46.0,1008.2,1007.1,6.0,6.0,24.0,31.3,Yes,No
2014-07-03,Bendigo,-0.5,8.3,0.0,,,NNE,30.0,SSE,E,6.0,11.0,99.0,95.0,1027.3,1023.7,8.0,7.0,2.3,8.1,No,No
2017-03-16,NorahHead,21.5,26.1,12.4,,,NE,54.0,ENE,NE,39.0,31.0,100.0,91.0,1012.1,1008.9,,,23.1,25.4,Yes,Yes
2010-12-16,Walpole,13.4,21.6,0.0,,,SSW,31.0,SSE,S,13.0,15.0,67.0,65.0,1017.2,1014.9,,,18.5,20.0,No,No
2009-08-03,Perth,4.7,20.9,0.0,2.6,8.2,SW,22.0,ENE,SW,6.0,7.0,79.0,44.0,1025.3,1022.4,1.0,2.0,11.8,20.7,No,No
2012-05-13,Walpole,14.5,19.3,0.0,,,NNE,37.0,NW,NW,7.0,11.0,63.0,77.0,1015.3,1013.4,,,16.5,15.4,No,No
2011-01-02,SalmonGums,12.6,33.7,0.0,,,E,50.0,ESE,E,24.0,20.0,45.0,23.0,,,,,22.4,31.9,No,No
